id,product_id,order_id
34766,26,9844
34799,26,2820
34819,26,8663
34840,26,2828
34877,26,1315
35008,26,2040
35021,26,950
35125,26,5304
35142,26,6642
35189,26,2129
35428,26,6118
35453,26,2659
35580,26,6943
35611,26,4364
35657,26,3872
36031,26,474
36032,26,7394
36035,26,9697
36113,26,9130
36163,26,7351
36262,26,4869
36279,26,1788
36323,26,4527
36366,26,2291
36541,26,9059
36795,26,1293
36914,26,9357
36948,26,5291
37007,26,9287
37087,26,9696
37111,26,1493
37157,26,1215
37166,26,9479
37232,26,5432
37243,26,3602
37319,26,2658
37667,26,3430
37683,26,3009
37776,26,1419
37819,26,5363
37849,26,9208
37979,26,2438
38042,26,5499
38286,26,35
38433,26,441
38574,26,207
38597,26,7015
38662,26,8458
38674,26,599
38701,26,6184
38809,26,5119
38862,26,9809
38944,26,3703
38991,26,2749
39105,26,3141
39119,26,1304
39347,26,4421
39381,26,7645
39459,26,5649
39558,26,6543
39632,26,5519
39695,26,4340
39700,26,3477
39862,26,7187
39872,26,1941
39984,26,2806
40019,26,4448
40329,26,4946
40595,26,6438
40603,26,1661
40790,26,4282
40884,26,9004
40934,26,7977
41065,26,7220
41124,26,6488
41133,26,9556
41254,26,9398
41330,26,5133
41373,26,239
41449,26,5502
41493,26,3670
41547,26,3683
41889,26,4759
41920,26,9768
42061,26,5986
42249,26,2520
42285,26,6267
42462,26,9912
42463,26,1036
42628,26,4081
42770,26,8882
42823,26,6911
42870,26,5474
42985,26,9510
43307,26,9433
43543,26,9356
43574,26,2036
43685,26,1082
43760,26,1928
43787,26,8440
43972,26,1875
43988,26,5135
44164,26,5018
44206,26,2446
44361,26,1855
44443,26,2128
44548,26,730
44767,26,2969
44823,26,2686
44884,26,6181
44887,26,4765
44969,26,2161
45346,26,2349
45558,26,9784
45637,26,2422
45718,26,6633
45727,26,6961
45814,26,5147
45874,26,2039
46182,26,3572
46186,26,7770
46204,26,9502
46220,26,4999
46370,26,2668
46448,26,6111
46502,26,2033
46565,26,1515
46571,26,3982
46578,26,9174
46583,26,2923
46694,26,3714
46832,26,8936
46851,26,4955
46889,26,5554
46910,26,8968
47110,26,840
47116,26,9928
47155,26,393
47177,26,113
47226,26,4904
47355,26,1991
47480,26,6537
47486,26,75
47489,26,412
47897,26,5064
47929,26,529
47934,26,3174
47955,26,2442
48036,26,1513
48177,26,5156
48344,26,2142
48399,26,4057
48543,26,1325
48563,26,469
48574,26,9502
48607,26,3594
48847,26,3223
48860,26,9081
48939,26,3510
48995,26,7866
49001,26,263
49193,26,4669
49333,26,877
49372,26,1629
49487,26,113
49601,26,9218
49630,26,8780
49671,26,6253
49746,26,3076
442,26,5980
544,26,6933
899,26,131
993,26,7854
1488,26,16
2009,26,2545
2037,26,3908
2781,26,192
2811,26,2753
2952,26,5693
3005,26,1022
3183,26,5238
3676,26,896
4078,26,2046
5895,26,1483
6205,26,9904
6256,26,9959
6445,26,4696
6664,26,2719
6844,26,8684
7295,26,3216
7306,26,6295
7351,26,4437
8255,26,106
8380,26,3450
8578,26,6492
8736,26,7568
9080,26,6050
9402,26,1380
9620,26,1807
9779,26,5580
10322,26,3076
10396,26,6479
10524,26,6152
10795,26,3118
10888,26,646
10945,26,7607
10983,26,3562
11455,26,986
11687,26,5535
11796,26,9621
12104,26,1264
12355,26,8003
12454,26,8482
12481,26,1120
12565,26,6007
12758,26,6015
13168,26,9834
13445,26,3418
13582,26,2564
13740,26,8082
14137,26,833
14457,26,4985
14862,26,8219
15249,26,8744
15813,26,491
16659,26,2254
17274,26,9530
17487,26,2680
17815,26,739
18077,26,5932
18468,26,6892
18632,26,3015
18678,26,4643
18959,26,2403
19017,26,2557
19394,26,3754
19624,26,2464
19704,26,9947
20648,26,7349
21165,26,7887
21275,26,5454
21516,26,7094
21692,26,1148
21828,26,530
22083,26,8743
22152,26,4502
22241,26,5827
23069,26,5184
23382,26,6518
23485,26,9018
24593,26,7907
25244,26,1443
25448,26,3240
25940,26,5758
26359,26,6903
26608,26,2054
26961,26,1706
27501,26,8955
27512,26,8669
27677,26,9456
28246,26,1893
29263,26,9239
29442,26,5286
29527,26,9096
29557,26,963
29558,26,9024
29585,26,5309
29958,26,4294
30231,26,6739
30493,26,5179
30529,26,7535
31110,26,9197
31364,26,2271
31377,26,8630
31433,26,4149
31463,26,6904
31633,26,3560
31809,26,5335
31944,26,2492
32500,26,1059
32759,26,2490
33116,26,56
33923,26,7250
34338,26,2267
34388,26,9467
34477,26,4998
34487,26,6184
34513,26,3866
35064,26,9237
35300,26,5184
35378,26,5792
36078,26,4259
36111,26,9345
36617,26,3028
36639,26,6721
36769,26,8356
36978,26,512
37382,26,5520
37422,26,5868
38275,26,3740
38595,26,4788
39175,26,949
39445,26,9781
39535,26,5065
39833,26,1276
40172,26,7737
40235,26,3361
40376,26,6049
40475,26,9387
40589,26,8021
41344,26,5516
41649,26,4458
41729,26,5896
42254,26,5084
42280,26,5200
42720,26,8174
43572,26,7964
43588,26,1168
43902,26,4486
44242,26,1270
44317,26,1450
44773,26,970
45406,26,7070
45614,26,1967
45616,26,2084
46222,26,8315
46251,26,9161
46936,26,3493
46967,26,6769
47440,26,5856
47531,26,1828
47728,26,2262
47801,26,2592
47855,26,9902
48147,26,6427
48192,26,9434
48308,26,6310
48702,26,5649
48752,26,4104
49936,26,7800
270,26,8258
385,26,1243
1064,26,2337
1113,26,7093
1184,26,4693
1224,26,7412
1316,26,7767
2097,26,524
2338,26,6554
2831,26,875
2922,26,6082
3225,26,8104
3369,26,7825
3490,26,682
3657,26,1297
4514,26,9895
5031,26,4171
6711,26,9359
6752,26,9301
6836,26,2499
7027,26,7296
7408,26,148
7588,26,5635
8083,26,9199
8249,26,8866
8308,26,9407
8631,26,9625
8674,26,8386
9601,26,6566
9652,26,6025
10412,26,6049
11425,26,6963
12721,26,7077
12923,26,8565
13305,26,7924
14178,26,2462
16055,26,1235
16642,26,744
16862,26,4771
16868,26,2369
17021,26,2073
17872,26,6275
17886,26,4386
18268,26,3710
18952,26,9809
19083,26,8146
20136,26,8483
21120,26,3975
21337,26,3126
21412,26,275
21445,26,9273
21955,26,5273
22604,26,930
22792,26,5894
22943,26,5586
23428,26,3728
24421,26,279
24778,26,6587
25711,26,4169
25962,26,2412
26090,26,192
26213,26,1206
26244,26,6199
26568,26,3818
26579,26,309
27055,26,4439
28192,26,7158
28337,26,5128
28675,26,7517
29370,26,5499
30324,26,1431
30561,26,5027
30719,26,3353
30734,26,7717
31199,26,9275
31620,26,501
31844,26,425
32176,26,8263
32276,26,4392
32606,26,1326
33523,26,3743
33526,26,7166
33532,26,3113
33953,26,6097
34374,26,9276
34727,26,8334
35418,26,4018
36956,26,8542
37084,26,261
37182,26,1347
37527,26,8781
37736,26,7514
37783,26,9113
38699,26,9936
40432,26,7303
40731,26,6976
41072,26,2594
41257,26,6190
41310,26,550
41336,26,750
42016,26,7476
42498,26,185
42725,26,2011
43247,26,9221
43650,26,7845
44344,26,1493
44695,26,7920
44999,26,788
45487,26,7312
45797,26,8463
46012,26,9244
46289,26,8498
46862,26,9784
47041,26,8760
47278,26,1659
47907,26,2419
48057,26,7883
48958,26,5454
49021,26,6101
49853,26,9352
49887,26,7151
702,26,5267
1010,26,1265
1205,26,4776
1353,26,7160
1746,26,6091
2067,26,8312
3514,26,212
7097,26,3907
7977,26,4440
8414,26,6114
8786,26,4190
10611,26,8476
11713,26,2145
11928,26,8202
12841,26,4840
14454,26,2982
14601,26,7077
14775,26,5389
14893,26,1767
15087,26,9995
15493,26,9001
16294,26,411
17751,26,1464
17915,26,4097
18022,26,6129
18570,26,8088
19497,26,5858
21219,26,3795
21441,26,9990
26161,26,1442
26237,26,2631
26838,26,2454
27463,26,3612
27542,26,8139
28254,26,3315
29559,26,5310
31240,26,61
33495,26,8438
34207,26,1182
34749,26,3695
35500,26,7113
35712,26,7716
36627,26,9417
36726,26,2295
36740,26,2962
37457,26,4901
37675,26,2700
37978,26,4453
38055,26,3075
38530,26,590
38584,26,3056
38731,26,318
39059,26,3043
40710,26,2852
43929,26,4006
44786,26,2199
45863,26,4321
45969,26,5559
46355,26,6105
47051,26,8078
47798,26,3936
49925,26,2012
48,27,5509
254,27,5949
599,27,7706
775,27,3237
1872,27,758
2107,27,2844
2153,27,5965
2754,27,3659
2887,27,1960
3000,27,4330
3457,27,865
3747,27,8510
3922,27,2297
4062,27,8383
4117,27,8805
4457,27,1732
4543,27,3618
4755,27,7870
5554,27,9917
5997,27,9895
6120,27,2068
6163,27,6060
6176,27,8455
6242,27,2302
6265,27,7923
6327,27,6142
6356,27,9985
6958,27,8766
7140,27,5642
7337,27,4638
7518,27,7354
7631,27,8741
7743,27,2327
7751,27,5331
7878,27,9136
8559,27,3035
8772,27,831
8950,27,1839
9013,27,7835
9082,27,6566
9158,27,2561
9327,27,5227
9850,27,7273
10034,27,2998
10159,27,4700
10451,27,4448
10668,27,8369
10776,27,210
10819,27,2222
10823,27,4603
10921,27,9969
11484,27,4224
11571,27,3595
11864,27,62
12417,27,6560
13136,27,8643
13845,27,9837
14051,27,5956
14079,27,413
14532,27,3896
14753,27,3427
14882,27,686
14911,27,7918
14957,27,1129
15044,27,4840
15114,27,8254
15573,27,6914
15687,27,2843
15921,27,9733
15994,27,9510
16031,27,4486
16121,27,1299
16566,27,1798
16839,27,6077
17411,27,1567
17427,27,1765
17791,27,1472
18305,27,3183
18346,27,8931
18548,27,2583
18562,27,8618
19958,27,2483
19990,27,2474
20068,27,8567
20731,27,6896
21058,27,1569
21306,27,8031
21552,27,3844
22639,27,1569
22666,27,5824
23412,27,1920
23567,27,6360
23581,27,8788
23611,27,3811
23660,27,800
23797,27,2169
24286,27,9176
24355,27,364
24630,27,8111
24938,27,1522
25216,27,4287
25425,27,4993
25809,27,3110
25871,27,3830
26033,27,11
26283,27,3212
26468,27,7007
26481,27,1835
27070,27,5368
27274,27,6006
27293,27,4075
27808,27,4280
27837,27,1776
28050,27,6811
28767,27,5252
29384,27,5169
30086,27,8355
30154,27,7340
30672,27,3365
31252,27,8597
31390,27,1782
31505,27,9081
31565,27,2720
32146,27,8473
33325,27,748
33350,27,909
33554,27,5663
33564,27,5005
33955,27,7579
34034,27,4955
34100,27,1014
34155,27,4867
34158,27,6169
34684,27,692
34752,27,5504
35130,27,8781
35446,27,53
35523,27,1939
35593,27,8452
35992,27,4312
36053,27,7588
36088,27,1343
36580,27,9912
37131,27,1797
37729,27,9816
37745,27,6477
37807,27,8431
38493,27,4057
38727,27,41
38903,27,7228
38992,27,6096
39103,27,2273
39409,27,8036
39918,27,3071
40263,27,2295
40293,27,6659
40382,27,6083
40456,27,7452
40737,27,9561
41367,27,9733
41533,27,4330
41580,27,4219
41628,27,1480
42209,27,741
42319,27,2060
43600,27,3191
43644,27,4187
43944,27,6509
44036,27,2421
44449,27,1523
44795,27,5962
44798,27,2716
45494,27,9181
45512,27,767
45567,27,9054
45690,27,5582
45737,27,2040
45823,27,128
45896,27,465
46484,27,2578
46917,27,6518
46933,27,7131
47169,27,1926
48075,27,8603
48077,27,3198
48174,27,5798
48214,27,1477
48283,27,4738
48503,27,4021
48596,27,1353
48728,27,2229
49204,27,6041
541,27,2922
951,27,7572
1411,27,9626
2976,27,1425
3489,27,7344
4074,27,5085
6934,27,6028
7182,27,3104
7561,27,8578
7565,27,274
8338,27,3728
8384,27,7357
8491,27,5568
8560,27,8680
8713,27,2868
8968,27,4890
10305,27,580
10531,27,4032
10670,27,1950
13342,27,5446
13575,27,5840
14153,27,6510
14952,27,2212
17237,27,6324
18421,27,1876
19307,27,8543
19895,27,9689
20262,27,7905
21923,27,8066
22273,27,7194
22623,27,9906
24274,27,2704
24698,27,3383
24952,27,8865
25288,27,4785
25290,27,2140
26650,27,8021
26890,27,3172
27141,27,9163
30408,27,6541
31321,27,6117
31750,27,7774
31780,27,1606
32010,27,2052
32617,27,4041
33154,27,1149
33248,27,9466
33734,27,1696
34633,27,7528
36420,27,3125
37187,27,1351
39085,27,4458
39433,27,3629
40130,27,3114
40369,27,1362
41815,27,9590
42993,27,3496
43159,27,1276
43748,27,6981
43951,27,3304
44556,27,1660
45479,27,3139
46126,27,6702
46423,27,347
48589,27,4
48657,27,5277
49043,27,3596
49753,27,22
108,27,2905
198,27,1967
229,27,4867
309,27,1596
432,27,6069
515,27,2107
793,27,663
842,27,1167
942,27,5773
1153,27,2711
1294,27,2304
1425,27,9721
1431,27,3958
1466,27,657
1496,27,6869
1534,27,1491
1673,27,6700
1817,27,5882
2135,27,9208
2195,27,1936
2235,27,8994
2359,27,4160
2497,27,6434
2515,27,5274
2556,27,8082
2621,27,937
2641,27,3575
2741,27,5020
2755,27,8319
2899,27,3457
2954,27,1228
3046,27,4448
3071,27,8655
3096,27,9828
3132,27,3342
3138,27,9528
3209,27,9422
3224,27,7318
3241,27,138
3273,27,4310
3283,27,3006
3304,27,3517
3443,27,9795
3638,27,4483
3711,27,1143
3749,27,6124
3784,27,6221
3794,27,6170
3838,27,4475
3856,27,889
3857,27,5893
3930,27,7725
3950,27,5262
3965,27,7753
4071,27,940
4151,27,7812
4267,27,1888
4529,27,3952
4608,27,9381
4650,27,9831
4722,27,9593
4838,27,5005
4925,27,4098
4989,27,7606
5213,27,318
5278,27,2087
5481,27,7611
5521,27,7203
5566,27,7901
5622,27,8477
5628,27,2650
5836,27,3467
6171,27,6853
6208,27,387
6224,27,2565
6239,27,1035
6269,27,8231
6292,27,9414
6370,27,2914
6488,27,456
6610,27,2161
6634,27,7125
6804,27,4223
6864,27,8367
7020,27,8138
7043,27,7157
7190,27,6516
7368,27,483
7491,27,7511
7875,27,1765
7905,27,954
8021,27,1385
8040,27,6537
8254,27,3301
8289,27,2812
8344,27,823
8362,27,7730
8381,27,8749
8393,27,946
8710,27,316
8718,27,2527
8747,27,1315
8830,27,2198
8992,27,9696
9037,27,7251
9045,27,3499
9055,27,3221
9136,27,2886
9237,27,5308
9262,27,4081
9291,27,1311
9445,27,2917
9476,27,6538
9570,27,9580
9742,27,1394
9783,27,9295
9824,27,8990
9849,27,442
9872,27,6709
10057,27,6480
10167,27,8865
10377,27,9050
10416,27,1998
10471,27,1913
10505,27,1356
10548,27,97
10661,27,988
10705,27,7915
10750,27,9264
10989,27,1783
11175,27,2950
11281,27,4658
11331,27,57
11395,27,8953
11435,27,4063
11440,27,8466
11778,27,9657
11782,27,8611
11787,27,1670
11898,27,4808
12002,27,6469
12015,27,1677
12122,27,6637
12322,27,6964
12337,27,5165
12538,27,1283
12581,27,9245
12597,27,4750
12626,27,6426
12666,27,2603
12694,27,5644
12697,27,1377
12779,27,8582
12978,27,2746
13031,27,2466
13032,27,3899
13060,27,4261
13110,27,6652
13264,27,4825
13316,27,8010
13550,27,2783
13552,27,5705
13636,27,2576
13664,27,434
13676,27,2888
13692,27,3793
13728,27,389
13790,27,6074
13861,27,3432
13947,27,859
14102,27,2062
14133,27,7505
14224,27,2929
14255,27,7474
14385,27,6802
14407,27,5366
14409,27,548
14444,27,4083
14461,27,4596
14580,27,5316
14678,27,7733
14738,27,3354
15032,27,674
15054,27,6304
15173,27,9501
15280,27,1362
15433,27,247
15628,27,5541
15647,27,912
15751,27,5524
15797,27,1942
15799,27,1392
15881,27,4251
15882,27,7123
15951,27,4081
16008,27,1482
16059,27,1865
16170,27,9004
16423,27,1771
16519,27,6734
16545,27,1619
16619,27,871
16660,27,4105
16699,27,134
16905,27,3473
16959,27,3507
17032,27,10000
17225,27,6726
17313,27,1442
17589,27,6575
17779,27,4393
17923,27,3751
17968,27,8959
18019,27,8868
18034,27,4540
18064,27,6389
18123,27,1566
18155,27,651
18187,27,170
18244,27,5929
18358,27,9000
18502,27,5491
18542,27,3967
18552,27,4557
18721,27,6318
18768,27,4843
18822,27,8807
18835,27,5354
18923,27,3430
18938,27,2512
18979,27,5
19124,27,5711
19175,27,9091
19229,27,5454
19332,27,7725
19399,27,2827
19633,27,5689
19666,27,1359
19679,27,3581
19818,27,8387
19858,27,5288
19861,27,7370
19932,27,8822
19938,27,3827
19940,27,6192
20089,27,6780
20259,27,7912
20405,27,4339
20529,27,6706
20746,27,1982
20859,27,6210
20970,27,1117
21129,27,876
21162,27,3483
21231,27,9830
21238,27,6250
21455,27,9719
21558,27,1098
21709,27,7929
21729,27,7033
21796,27,8534
21797,27,7695
22089,27,156
22166,27,2941
22640,27,3716
22719,27,2783
23073,27,2287
23164,27,9141
23198,27,6728
23213,27,7327
23261,27,4753
23337,27,2914
23481,27,3846
23524,27,6151
23586,27,2969
23599,27,9182
23600,27,4457
23770,27,7182
23888,27,6881
23973,27,2479
23977,27,4791
24216,27,6436
24238,27,9614
24268,27,4144
24422,27,6254
24431,27,2019
24517,27,8581
24973,27,7724
25163,27,279
25305,27,102
25317,27,8857
25370,27,3887
25371,27,7591
25385,27,5683
25510,27,9396
25593,27,2836
25605,27,140
25645,27,1213
25719,27,8303
25782,27,9967
25825,27,7920
25943,27,2494
25945,27,3579
26062,27,6747
26082,27,2023
26132,27,7712
26198,27,6785
26204,27,5397
26215,27,5618
26293,27,2662
26310,27,449
26313,27,4718
26813,27,6838
26948,27,7001
26991,27,362
27007,27,6748
27182,27,672
27519,27,8212
27641,27,3321
28071,27,6301
28076,27,7246
28081,27,732
28392,27,6074
28429,27,8461
28430,27,5950
28487,27,492
28687,27,6610
28888,27,5488
29187,27,4976
29477,27,332
29562,27,9904
29579,27,5516
29769,27,4824
29812,27,769
29871,27,237
29887,27,3119
30006,27,3516
30096,27,9894
30143,27,5042
30439,27,7405
30440,27,1609
30483,27,2196
30553,27,1134
30665,27,6393
30677,27,6237
30742,27,4343
30756,27,6259
30932,27,1555
31000,27,9298
31230,27,1341
31462,27,4510
31509,27,3470
31587,27,795
31635,27,5739
31693,27,8855
31856,27,3581
31887,27,4890
31890,27,8835
32039,27,7530
32244,27,1591
32267,27,147
32352,27,3654
32409,27,2380
32460,27,6168
32587,27,2883
32956,27,8302
32964,27,4564
33099,27,162
33271,27,1271
33356,27,9328
33552,27,4934
33749,27,1141
33750,27,1759
33753,27,3535
33844,27,9883
33856,27,4394
33906,27,3627
34168,27,6242
34202,27,3043
34275,27,2541
34292,27,1679
34293,27,1666
34373,27,5420
34410,27,3158
34467,27,8837
34479,27,8215
34555,27,9880
34609,27,5301
34767,27,6772
34928,27,1171
34959,27,9548
34998,27,815
35814,27,6867
35865,27,5697
35881,27,8750
35942,27,822
36103,27,8783
36210,27,9880
36302,27,2015
36344,27,3919
36460,27,133
36589,27,6776
36849,27,1429
36961,27,1995
37130,27,6604
37149,27,7124
37162,27,2750
37322,27,7004
37366,27,8099
37468,27,1475
37488,27,1949
37551,27,7860
37566,27,7020
37792,27,5981
37927,27,4162
37948,27,9980
37955,27,7107
38287,27,1234
38320,27,790
38370,27,639
38480,27,8822
38622,27,9971
38661,27,2348
38672,27,624
38710,27,7620
38924,27,4939
38941,27,8305
38999,27,1487
39033,27,4757
39089,27,8844
39147,27,1945
39159,27,9567
39197,27,1755
39285,27,3342
39629,27,474
40127,27,3316
40259,27,1297
40273,27,4807
40392,27,5491
40395,27,9989
40401,27,5695
40438,27,5722
40535,27,5503
40578,27,8598
40629,27,9219
40655,27,4750
40837,27,5742
40874,27,9201
41273,27,6985
41522,27,8965
41564,27,6850
41882,27,5597
41955,27,4929
41986,27,2294
42028,27,2914
42307,27,3596
42338,27,3113
42346,27,5437
42371,27,5441
42417,27,6572
42446,27,1471
42510,27,7368
42601,27,9457
42728,27,4223
42771,27,6862
42832,27,3359
42893,27,7797
43142,27,5151
43195,27,5089
43213,27,3230
43395,27,739
43438,27,9732
43581,27,7691
43620,27,6365
43714,27,5605
43715,27,4336
43725,27,2882
43732,27,4424
43838,27,1641
43876,27,8334
44222,27,6346
44329,27,3584
44340,27,1198
44367,27,216
44476,27,1522
44490,27,4944
44733,27,8118
44772,27,5702
44809,27,5903
44902,27,8700
45006,27,5347
45042,27,7554
45074,27,2957
45208,27,6525
45254,27,350
45329,27,6685
45372,27,6680
45401,27,5689
45562,27,7097
45603,27,1883
45625,27,8486
45762,27,6441
45795,27,2993
45816,27,2464
46349,27,7679
46391,27,8345
46503,27,4592
46515,27,4655
46609,27,3406
46856,27,3195
46965,27,2899
47131,27,4430
47157,27,1115
47189,27,2145
47213,27,8483
47228,27,5346
47265,27,9947
47294,27,7883
47324,27,8702
47327,27,155
47399,27,3012
47545,27,6312
47549,27,7786
47568,27,7777
47597,27,7439
47608,27,755
47787,27,5267
47820,27,9335
47884,27,5202
48034,27,9770
48186,27,2502
48198,27,7474
48552,27,8444
48585,27,7448
48606,27,329
48679,27,6154
48801,27,6153
48942,27,5826
48993,27,1322
48994,27,7832
49010,27,7885
49028,27,5781
49233,27,4225
49317,27,1882
49342,27,170
49407,27,8327
49468,27,3103
49550,27,6090
49631,27,5483
49733,27,210
49858,27,9272
49905,27,4748
49921,27,224
49924,27,5467
257,27,6106
428,27,9660
1041,27,5911
1418,27,1908
2096,27,4351
2259,27,7628
2706,27,8348
3367,27,2168
3371,27,1196
3900,27,7343
4702,27,2621
5004,27,9488
5192,27,8348
5322,27,1064
5981,27,4283
6046,27,165
6382,27,6872
6409,27,2709
7597,27,2561
7927,27,8390
8009,27,8272
8276,27,2409
8647,27,2499
8901,27,1656
9225,27,8534
9299,27,4348
9360,27,6991
9823,27,9830
11020,27,1905
11071,27,896
11887,27,6561
13169,27,3079
13494,27,5120
13586,27,8790
13767,27,9710
14474,27,6160
15081,27,378
15359,27,7619
15579,27,5431
15890,27,1436
15913,27,7119
16279,27,4157
16845,27,3439
16946,27,5900
16964,27,9273
17374,27,4256
17509,27,1937
18257,27,7864
19067,27,481
19537,27,6689
20128,27,7499
21196,27,5835
21408,27,9186
23523,27,4409
24563,27,9691
25078,27,3163
26208,27,6489
26399,27,4227
26953,27,6449
27106,27,8417
27537,27,60
27707,27,5422
27868,27,181
27898,27,86
28541,27,4829
28658,27,1252
28914,27,6610
30284,27,8765
30389,27,7656
30803,27,8391
31344,27,531
32004,27,6510
32273,27,5887
32451,27,1653
32583,27,412
32866,27,6092
32923,27,598
32944,27,3154
33418,27,6562
33506,27,3887
33583,27,6244
33691,27,3397
33972,27,2616
34133,27,3425
34417,27,8215
34983,27,5965
35216,27,7762
35644,27,9534
36098,27,347
36259,27,9860
36515,27,3746
37040,27,664
38135,27,9053
38708,27,3624
38811,27,7393
38832,27,4250
39328,27,2563
39401,27,1576
39566,27,3774
39920,27,7556
39995,27,762
40378,27,3720
40623,27,4537
40644,27,6112
40965,27,9997
41191,27,8022
41455,27,3757
42138,27,6122
43576,27,5353
43656,27,7441
43973,27,4059
44930,27,3586
45145,27,7044
45370,27,7633
45480,27,4998
46625,27,1498
47026,27,5233
47225,27,8993
48059,27,5780
48073,27,8636
48822,27,8222
49081,27,5387
49557,27,78
49585,27,2119
49629,27,6668
49636,27,7898
105,27,367
2013,27,1627
3787,27,3711
4002,27,675
4716,27,6619
4973,27,7906
5204,27,4252
5513,27,3307
6372,27,1993
8015,27,6889
9010,27,7550
9837,27,6180
14671,27,5946
14986,27,2945
16287,27,6925
16617,27,4735
18151,27,9798
19569,27,9733
20416,27,6959
21945,27,7796
21946,27,5077
21988,27,5060
22075,27,1443
22127,27,154
23267,27,5123
24169,27,6692
24509,27,6991
24562,27,1171
26406,27,5111
27064,27,2016
28789,27,5040
29086,27,2049
29223,27,6280
29290,27,8205
30386,27,3922
33167,27,2942
33444,27,1285
33768,27,6687
34021,27,7692
35014,27,5056
35046,27,2829
35089,27,5021
36690,27,7184
37347,27,6806
37883,27,2198
38786,27,2668
40647,27,367
41197,27,8209
42172,27,3781
42430,27,7138
44989,27,4196
45055,27,9426
45159,27,5837
46205,27,9570
46412,27,4948
47496,27,9146
128,28,806
528,28,5045
1021,28,1844
1144,28,407
1432,28,1322
1476,28,1647
1566,28,3746
1846,28,6102
2592,28,5241
3267,28,7435
3435,28,3892
3472,28,7302
3906,28,1883
4746,28,2317
5476,28,6604
6036,28,9332
6183,28,8009
6210,28,2057
6391,28,7026
6814,28,6744
6974,28,3054
7163,28,9327
7512,28,6727
7719,28,8486
8321,28,1105
8442,28,1750
8818,28,8144
9271,28,8942
10236,28,7871
10371,28,3469
10483,28,5980
11028,28,6480
12318,28,5224
12457,28,8553
12860,28,1922
13889,28,7417
13959,28,2663
14010,28,3816
14332,28,1637
14524,28,8115
14770,28,5890
14995,28,8154
15258,28,1010
15306,28,5866
15520,28,597
15767,28,4662
16261,28,5120
16720,28,1935
16791,28,1208
17504,28,5739
17534,28,1801
18954,28,4338
19064,28,8060
19105,28,4646
19354,28,8762
20159,28,860
20253,28,5694
20684,28,4186
21460,28,399
21678,28,4381
21758,28,4746
21992,28,7914
22094,28,1192
22319,28,680
22582,28,2686
22878,28,867
23307,28,9382
23459,28,8453
23670,28,5633
24228,28,3844
25220,28,2813
25482,28,5073
26107,28,6928
27595,28,4937
29259,28,1136
29374,28,3668
29621,28,861
30059,28,7266
32320,28,8595
32366,28,3128
32384,28,1551
32428,28,4779
33133,28,727
33709,28,7592
34140,28,2472
34149,28,5199
34205,28,3690
34907,28,4673
34993,28,5936
35193,28,6260
35338,28,2136
35525,28,3068
35605,28,8508
35844,28,8392
36128,28,3312
36312,28,4594
36821,28,6443
37023,28,1595
37299,28,5881
38310,28,7500
38576,28,3452
39198,28,649
39729,28,3798
39776,28,4802
41012,28,3213
41444,28,4873
41591,28,2055
41875,28,4397
42270,28,522
42500,28,5740
42904,28,3684
42982,28,4088
43076,28,1324
44054,28,60
44567,28,5891
45080,28,1798
45752,28,9887
45856,28,7865
45885,28,8298
45954,28,3030
46330,28,573
46468,28,6982
47031,28,8661
47146,28,2299
47259,28,777
47617,28,162
47873,28,9178
48117,28,3074
48483,28,4021
48878,28,9644
49176,28,2968
49210,28,4836
49332,28,9075
49393,28,9770
326,28,2221
531,28,2519
798,28,1148
1505,28,2898
1790,28,7338
2161,28,3326
2188,28,1557
2220,28,7975
2395,28,8675
2662,28,6343
2767,28,3649
4265,28,3537
4803,28,3668
4805,28,5815
5283,28,6596
6464,28,9343
6474,28,6043
6967,28,1727
7407,28,5349
7463,28,2210
7681,28,1541
7836,28,7470
7852,28,3718
8061,28,4543
8250,28,533
8545,28,1083
9100,28,5746
9157,28,7927
9367,28,7358
9494,28,7753
9619,28,4357
9796,28,2960
9822,28,3381
9975,28,5168
11255,28,2812
11378,28,8558
11390,28,3092
11564,28,4570
11618,28,2861
12407,28,9387
12545,28,8046
13133,28,1757
13751,28,70
14593,28,9655
14834,28,9434
15244,28,617
15360,28,5785
15431,28,9265
15576,28,5668
15957,28,9459
16473,28,7052
16731,28,2506
17532,28,4649
17974,28,7517
18203,28,9340
18218,28,6732
18340,28,4060
18904,28,6327
19830,28,6202
20242,28,29
20810,28,6419
20845,28,4652
21032,28,3081
21053,28,7294
21212,28,2955
21314,28,4130
21332,28,5947
22145,28,5424
22221,28,3837
22953,28,6401
23219,28,7452
23456,28,6210
23563,28,2151
24036,28,5277
24049,28,3065
24706,28,7123
25079,28,7868
25596,28,2037
25801,28,3647
25894,28,8864
26079,28,308
26374,28,8811
26488,28,5042
26855,28,213
27691,28,2434
27782,28,9959
27826,28,1027
27884,28,1143
28408,28,4459
28513,28,7259
28709,28,3171
28799,28,8995
29000,28,9014
29421,28,8539
29948,28,3891
30075,28,7281
30123,28,7324
30511,28,8750
30927,28,4470
30950,28,3654
31021,28,5952
31325,28,7091
31692,28,5331
32106,28,5462
32190,28,2512
32763,28,5018
32891,28,9464
33312,28,934
33331,28,8527
33335,28,1246
33633,28,1504
34182,28,3280
34539,28,2010
34716,28,6820
34955,28,6777
35526,28,3968
35925,28,6576
36099,28,9483
36518,28,7562
36520,28,1914
37064,28,8888
37713,28,6237
