id,created_at,customer_id,status
9145,2019-03-23 01:27:23.000000 UTC,6,entrega_pendente
9625,2019-10-24 22:39:56.000000 UTC,6,entrega_pendente
285,2019-01-08 19:01:58.000000 UTC,7,entrega_pendente
305,2019-05-08 14:30:28.000000 UTC,7,entrega_pendente
866,2020-02-05 03:53:53.000000 UTC,7,entrega_pendente
918,2019-03-14 21:45:22.000000 UTC,7,entrega_pendente
1361,2019-05-20 04:37:30.000000 UTC,7,entrega_pendente
2349,2019-12-16 13:37:08.000000 UTC,7,entrega_pendente
3910,2019-09-19 01:44:49.000000 UTC,7,entrega_pendente
4441,2019-09-22 16:46:41.000000 UTC,7,entrega_pendente
4707,2019-09-30 21:25:27.000000 UTC,7,entrega_pendente
5229,2019-06-15 11:12:09.000000 UTC,7,entrega_pendente
6225,2020-01-04 10:05:54.000000 UTC,7,entrega_pendente
7179,2019-12-07 20:04:24.000000 UTC,7,entrega_pendente
7206,2019-05-13 16:07:05.000000 UTC,7,entrega_pendente
7871,2019-08-17 11:21:37.000000 UTC,7,entrega_pendente
9062,2019-10-19 13:04:03.000000 UTC,7,entrega_pendente
9840,2020-02-24 13:18:55.000000 UTC,7,entrega_pendente
69,2019-12-06 14:02:01.000000 UTC,8,entrega_pendente
186,2019-02-24 20:07:08.000000 UTC,8,entrega_pendente
431,2019-12-10 21:48:54.000000 UTC,8,entrega_pendente
498,2020-01-03 08:31:18.000000 UTC,8,entrega_pendente
1939,2019-04-30 21:40:17.000000 UTC,8,entrega_pendente
2379,2019-08-16 09:45:08.000000 UTC,8,entrega_pendente
3010,2019-04-05 13:07:19.000000 UTC,8,entrega_pendente
3742,2019-10-23 17:22:15.000000 UTC,8,entrega_pendente
5029,2019-10-18 16:07:02.000000 UTC,8,entrega_pendente
5088,2020-02-18 04:48:58.000000 UTC,8,entrega_pendente
5835,2019-01-04 04:42:36.000000 UTC,8,entrega_pendente
6749,2019-12-17 13:52:45.000000 UTC,8,entrega_pendente
6871,2019-04-01 02:34:34.000000 UTC,8,entrega_pendente
7103,2019-06-16 16:59:45.000000 UTC,8,entrega_pendente
8595,2019-11-07 00:48:24.000000 UTC,8,entrega_pendente
8668,2019-10-28 07:11:33.000000 UTC,8,entrega_pendente
8844,2019-08-04 06:00:48.000000 UTC,8,entrega_pendente
9397,2019-07-29 08:33:57.000000 UTC,8,entrega_pendente
9399,2019-02-10 08:00:24.000000 UTC,8,entrega_pendente
9609,2019-05-13 07:06:48.000000 UTC,8,entrega_pendente
9645,2019-05-30 01:10:52.000000 UTC,8,entrega_pendente
9981,2020-02-05 07:22:48.000000 UTC,8,entrega_pendente
83,2020-01-26 19:23:10.000000 UTC,9,entrega_pendente
2173,2019-10-08 21:09:50.000000 UTC,9,entrega_pendente
2207,2019-07-14 14:24:55.000000 UTC,9,entrega_pendente
2350,2020-01-17 22:32:37.000000 UTC,9,entrega_pendente
2783,2019-09-13 21:47:19.000000 UTC,9,entrega_pendente
4217,2019-08-18 10:34:46.000000 UTC,9,entrega_pendente
6083,2020-02-06 08:59:04.000000 UTC,9,entrega_pendente
6107,2019-02-20 16:36:34.000000 UTC,9,entrega_pendente
6468,2019-02-21 17:47:09.000000 UTC,9,entrega_pendente
6786,2019-11-02 09:07:30.000000 UTC,9,entrega_pendente
7121,2019-10-20 19:06:05.000000 UTC,9,entrega_pendente
7605,2019-11-12 13:33:48.000000 UTC,9,entrega_pendente
8076,2019-09-23 05:27:39.000000 UTC,9,entrega_pendente
8278,2019-03-05 09:43:17.000000 UTC,9,entrega_pendente
397,2019-12-10 12:08:38.000000 UTC,10,entrega_pendente
695,2019-09-22 04:13:36.000000 UTC,10,entrega_pendente
979,2019-12-18 18:41:42.000000 UTC,10,entrega_pendente
1086,2020-02-18 08:10:42.000000 UTC,10,entrega_pendente
1113,2019-06-02 15:16:02.000000 UTC,10,entrega_pendente
2019,2019-05-13 08:27:47.000000 UTC,10,entrega_pendente
2526,2019-03-09 07:22:40.000000 UTC,10,entrega_pendente
2864,2019-08-02 05:27:47.000000 UTC,10,entrega_pendente
3175,2020-01-30 17:22:44.000000 UTC,10,entrega_pendente
3323,2019-04-27 08:46:46.000000 UTC,10,entrega_pendente
3408,2019-03-29 02:54:52.000000 UTC,10,entrega_pendente
3588,2020-01-25 17:43:14.000000 UTC,10,entrega_pendente
3845,2019-03-02 12:02:18.000000 UTC,10,entrega_pendente
4228,2019-01-20 04:26:08.000000 UTC,10,entrega_pendente
4518,2019-10-15 08:27:45.000000 UTC,10,entrega_pendente
4820,2019-12-02 08:12:23.000000 UTC,10,entrega_pendente
4876,2019-06-10 23:52:22.000000 UTC,10,entrega_pendente
5488,2019-12-27 13:12:03.000000 UTC,10,entrega_pendente
5905,2019-05-23 12:58:18.000000 UTC,10,entrega_pendente
6256,2019-05-15 07:58:37.000000 UTC,10,entrega_pendente
7169,2019-12-09 05:25:43.000000 UTC,10,entrega_pendente
7202,2019-12-06 05:34:52.000000 UTC,10,entrega_pendente
7262,2019-10-19 08:10:26.000000 UTC,10,entrega_pendente
7476,2019-02-18 02:15:33.000000 UTC,10,entrega_pendente
7543,2019-09-16 10:26:46.000000 UTC,10,entrega_pendente
7666,2019-01-17 22:21:47.000000 UTC,10,entrega_pendente
8028,2019-10-19 12:20:31.000000 UTC,10,entrega_pendente
8401,2019-02-20 14:52:47.000000 UTC,10,entrega_pendente
8681,2019-01-28 08:31:50.000000 UTC,10,entrega_pendente
8721,2019-10-10 12:15:04.000000 UTC,10,entrega_pendente
9347,2019-11-19 20:08:33.000000 UTC,10,entrega_pendente
9894,2019-10-09 04:09:14.000000 UTC,10,entrega_pendente
414,2019-04-16 12:29:54.000000 UTC,11,entrega_pendente
451,2019-01-15 19:49:51.000000 UTC,11,entrega_pendente
719,2019-02-02 02:28:15.000000 UTC,11,entrega_pendente
996,2019-03-07 10:22:09.000000 UTC,11,entrega_pendente
1021,2019-09-13 12:05:09.000000 UTC,11,entrega_pendente
1137,2020-02-12 05:58:17.000000 UTC,11,entrega_pendente
1549,2019-01-24 16:00:34.000000 UTC,11,entrega_pendente
2338,2019-06-22 12:29:41.000000 UTC,11,entrega_pendente
2623,2019-08-04 01:04:16.000000 UTC,11,entrega_pendente
2718,2019-05-25 11:50:30.000000 UTC,11,entrega_pendente
2986,2019-03-30 04:15:54.000000 UTC,11,entrega_pendente
3293,2019-02-22 09:29:44.000000 UTC,11,entrega_pendente
4160,2020-02-11 05:04:55.000000 UTC,11,entrega_pendente
4663,2019-01-25 15:55:36.000000 UTC,11,entrega_pendente
5144,2019-10-15 10:21:27.000000 UTC,11,entrega_pendente
5660,2019-02-12 03:42:03.000000 UTC,11,entrega_pendente
6014,2019-02-18 02:54:30.000000 UTC,11,entrega_pendente
6355,2019-01-03 00:04:46.000000 UTC,11,entrega_pendente
7758,2019-05-12 05:53:09.000000 UTC,11,entrega_pendente
8282,2019-08-27 10:15:02.000000 UTC,11,entrega_pendente
8654,2020-02-28 20:19:11.000000 UTC,11,entrega_pendente
9782,2019-04-23 11:01:36.000000 UTC,11,entrega_pendente
41,2019-06-17 02:23:48.000000 UTC,12,entrega_pendente
770,2019-10-24 07:50:56.000000 UTC,12,entrega_pendente
845,2019-03-13 17:43:43.000000 UTC,12,entrega_pendente
1109,2019-01-12 16:57:25.000000 UTC,12,entrega_pendente
1382,2019-05-17 05:07:35.000000 UTC,12,entrega_pendente
2565,2019-12-09 23:10:47.000000 UTC,12,entrega_pendente
3213,2019-04-09 00:41:58.000000 UTC,12,entrega_pendente
3535,2020-01-20 17:55:05.000000 UTC,12,entrega_pendente
3794,2019-06-16 11:21:12.000000 UTC,12,entrega_pendente
3949,2019-09-21 23:04:13.000000 UTC,12,entrega_pendente
4133,2019-06-16 22:27:10.000000 UTC,12,entrega_pendente
4244,2019-10-29 11:06:35.000000 UTC,12,entrega_pendente
4451,2020-02-16 05:38:34.000000 UTC,12,entrega_pendente
4927,2019-10-30 16:35:23.000000 UTC,12,entrega_pendente
5242,2019-06-12 04:39:36.000000 UTC,12,entrega_pendente
6189,2019-03-03 01:39:34.000000 UTC,12,entrega_pendente
6407,2019-01-07 20:11:26.000000 UTC,12,entrega_pendente
6629,2019-10-31 08:02:10.000000 UTC,12,entrega_pendente
7015,2019-01-05 02:56:03.000000 UTC,12,entrega_pendente
8108,2019-01-10 12:04:57.000000 UTC,12,entrega_pendente
8389,2020-01-15 17:29:10.000000 UTC,12,entrega_pendente
9022,2019-07-11 07:27:21.000000 UTC,12,entrega_pendente
9121,2020-02-23 01:53:03.000000 UTC,12,entrega_pendente
9282,2019-11-18 04:09:56.000000 UTC,12,entrega_pendente
230,2019-02-06 10:56:52.000000 UTC,13,entrega_pendente
2161,2019-02-24 23:05:42.000000 UTC,13,entrega_pendente
3364,2019-06-03 14:08:35.000000 UTC,13,entrega_pendente
3654,2020-01-06 04:14:42.000000 UTC,13,entrega_pendente
4579,2020-02-16 03:13:23.000000 UTC,13,entrega_pendente
4674,2019-09-21 22:49:40.000000 UTC,13,entrega_pendente
5330,2019-01-09 19:07:13.000000 UTC,13,entrega_pendente
5353,2019-01-25 03:22:10.000000 UTC,13,entrega_pendente
5369,2019-08-23 09:29:31.000000 UTC,13,entrega_pendente
5448,2020-01-09 23:14:23.000000 UTC,13,entrega_pendente
5750,2019-07-02 02:08:23.000000 UTC,13,entrega_pendente
6403,2019-05-30 22:28:58.000000 UTC,13,entrega_pendente
8335,2019-07-08 14:56:27.000000 UTC,13,entrega_pendente
8824,2019-02-13 05:21:54.000000 UTC,13,entrega_pendente
9416,2019-11-23 18:12:33.000000 UTC,13,entrega_pendente
9654,2019-10-10 04:37:38.000000 UTC,13,entrega_pendente
781,2019-12-24 21:22:10.000000 UTC,14,entrega_pendente
1748,2019-08-16 14:28:32.000000 UTC,14,entrega_pendente
2014,2019-10-07 07:36:18.000000 UTC,14,entrega_pendente
2029,2020-01-14 00:21:46.000000 UTC,14,entrega_pendente
2315,2019-10-14 06:11:02.000000 UTC,14,entrega_pendente
2477,2019-06-15 23:11:12.000000 UTC,14,entrega_pendente
3018,2019-07-27 13:29:52.000000 UTC,14,entrega_pendente
4599,2019-02-13 21:09:12.000000 UTC,14,entrega_pendente
5860,2019-05-26 13:45:47.000000 UTC,14,entrega_pendente
6138,2019-12-26 20:56:23.000000 UTC,14,entrega_pendente
6859,2019-07-13 12:45:44.000000 UTC,14,entrega_pendente
6996,2019-08-06 02:53:10.000000 UTC,14,entrega_pendente
7118,2019-12-14 10:08:35.000000 UTC,14,entrega_pendente
7738,2019-08-30 16:17:00.000000 UTC,14,entrega_pendente
7833,2019-09-07 16:31:33.000000 UTC,14,entrega_pendente
8193,2019-12-06 04:59:55.000000 UTC,14,entrega_pendente
8343,2019-01-03 21:45:01.000000 UTC,14,entrega_pendente
9370,2019-11-12 04:55:54.000000 UTC,14,entrega_pendente
9723,2019-03-05 00:41:33.000000 UTC,14,entrega_pendente
115,2019-05-27 16:24:07.000000 UTC,15,entrega_pendente
761,2019-01-29 06:03:24.000000 UTC,15,entrega_pendente
1348,2019-04-13 00:29:56.000000 UTC,15,entrega_pendente
1585,2019-06-08 17:23:37.000000 UTC,15,entrega_pendente
2060,2019-03-11 18:15:06.000000 UTC,15,entrega_pendente
3347,2019-02-02 20:22:23.000000 UTC,15,entrega_pendente
4583,2019-04-14 19:06:53.000000 UTC,15,entrega_pendente
4831,2020-01-30 01:25:54.000000 UTC,15,entrega_pendente
4986,2019-03-26 18:55:28.000000 UTC,15,entrega_pendente
5076,2019-01-22 12:00:27.000000 UTC,15,entrega_pendente
5325,2019-11-17 02:38:29.000000 UTC,15,entrega_pendente
5490,2019-06-26 02:54:15.000000 UTC,15,entrega_pendente
5498,2019-07-21 11:04:58.000000 UTC,15,entrega_pendente
5781,2019-07-13 23:57:56.000000 UTC,15,entrega_pendente
6246,2019-09-17 19:46:40.000000 UTC,15,entrega_pendente
7346,2019-03-21 03:05:54.000000 UTC,15,entrega_pendente
8060,2019-07-12 12:26:47.000000 UTC,15,entrega_pendente
8265,2019-05-24 04:48:52.000000 UTC,15,entrega_pendente
8462,2019-06-21 16:33:39.000000 UTC,15,entrega_pendente
8553,2019-10-02 19:23:57.000000 UTC,15,entrega_pendente
9541,2019-01-04 04:41:10.000000 UTC,15,entrega_pendente
9661,2019-11-13 10:41:43.000000 UTC,15,entrega_pendente
900,2019-11-01 04:46:20.000000 UTC,16,entrega_pendente
2591,2020-02-21 22:02:00.000000 UTC,16,entrega_pendente
3301,2019-08-31 22:28:20.000000 UTC,16,entrega_pendente
3314,2019-08-24 21:53:08.000000 UTC,16,entrega_pendente
3386,2019-10-21 17:34:21.000000 UTC,16,entrega_pendente
4653,2019-02-17 16:24:01.000000 UTC,16,entrega_pendente
4850,2019-12-18 08:57:30.000000 UTC,16,entrega_pendente
5239,2020-02-12 03:41:35.000000 UTC,16,entrega_pendente
5588,2019-10-08 01:15:58.000000 UTC,16,entrega_pendente
5610,2019-12-10 12:34:07.000000 UTC,16,entrega_pendente
5755,2019-08-02 15:05:59.000000 UTC,16,entrega_pendente
5879,2019-01-12 18:44:13.000000 UTC,16,entrega_pendente
6045,2019-06-20 15:35:11.000000 UTC,16,entrega_pendente
6086,2019-03-04 04:12:45.000000 UTC,16,entrega_pendente
7673,2019-12-04 04:24:27.000000 UTC,16,entrega_pendente
9233,2019-09-17 05:53:39.000000 UTC,16,entrega_pendente
71,2019-06-01 12:09:23.000000 UTC,17,entrega_pendente
400,2019-10-18 05:15:41.000000 UTC,17,entrega_pendente
450,2019-01-03 12:31:56.000000 UTC,17,entrega_pendente
1012,2019-12-13 16:48:30.000000 UTC,17,entrega_pendente
1028,2019-02-03 22:08:48.000000 UTC,17,entrega_pendente
1657,2019-04-24 05:24:53.000000 UTC,17,entrega_pendente
2190,2019-05-14 08:15:24.000000 UTC,17,entrega_pendente
2976,2019-08-19 19:03:23.000000 UTC,17,entrega_pendente
3692,2019-08-30 12:27:34.000000 UTC,17,entrega_pendente
4203,2019-12-16 17:54:00.000000 UTC,17,entrega_pendente
4328,2019-01-29 13:22:22.000000 UTC,17,entrega_pendente
4551,2019-07-02 12:08:03.000000 UTC,17,entrega_pendente
4690,2020-02-29 19:21:32.000000 UTC,17,entrega_pendente
4775,2019-06-29 14:28:25.000000 UTC,17,entrega_pendente
5260,2019-04-19 12:14:03.000000 UTC,17,entrega_pendente
5549,2019-01-20 04:08:03.000000 UTC,17,entrega_pendente
5855,2019-10-08 03:41:56.000000 UTC,17,entrega_pendente
5971,2019-10-29 00:38:15.000000 UTC,17,entrega_pendente
6449,2019-09-17 07:15:45.000000 UTC,17,entrega_pendente
6658,2019-02-13 14:20:10.000000 UTC,17,entrega_pendente
6979,2020-02-22 22:08:59.000000 UTC,17,entrega_pendente
7182,2020-01-10 23:00:58.000000 UTC,17,entrega_pendente
7640,2019-04-07 07:41:53.000000 UTC,17,entrega_pendente
7901,2019-01-20 01:07:56.000000 UTC,17,entrega_pendente
8473,2019-12-06 03:53:48.000000 UTC,17,entrega_pendente
8536,2019-01-30 22:31:47.000000 UTC,17,entrega_pendente
8746,2019-05-30 03:58:19.000000 UTC,17,entrega_pendente
8961,2020-02-06 06:52:34.000000 UTC,17,entrega_pendente
9153,2019-07-15 23:16:43.000000 UTC,17,entrega_pendente
9224,2019-09-22 23:47:57.000000 UTC,17,entrega_pendente
9497,2019-02-01 14:14:19.000000 UTC,17,entrega_pendente
9629,2019-03-12 04:47:08.000000 UTC,17,entrega_pendente
314,2019-10-13 02:29:55.000000 UTC,18,entrega_pendente
2039,2019-01-18 13:38:46.000000 UTC,18,entrega_pendente
2286,2019-10-30 21:54:18.000000 UTC,18,entrega_pendente
2871,2019-05-01 17:37:25.000000 UTC,18,entrega_pendente
3007,2019-04-02 05:16:41.000000 UTC,18,entrega_pendente
3130,2019-05-18 12:56:20.000000 UTC,18,entrega_pendente
3334,2019-08-14 22:08:41.000000 UTC,18,entrega_pendente
3488,2019-10-13 07:33:47.000000 UTC,18,entrega_pendente
4485,2019-01-23 22:31:16.000000 UTC,18,entrega_pendente
5133,2019-05-26 11:36:15.000000 UTC,18,entrega_pendente
6434,2019-06-02 18:43:07.000000 UTC,18,entrega_pendente
6646,2020-01-12 12:22:13.000000 UTC,18,entrega_pendente
6710,2019-12-09 15:14:07.000000 UTC,18,entrega_pendente
6714,2019-06-10 12:06:50.000000 UTC,18,entrega_pendente
6922,2019-07-20 09:40:57.000000 UTC,18,entrega_pendente
7189,2019-11-28 22:14:57.000000 UTC,18,entrega_pendente
7582,2019-07-31 11:02:27.000000 UTC,18,entrega_pendente
7693,2019-05-06 01:00:01.000000 UTC,18,entrega_pendente
7709,2019-12-14 11:21:32.000000 UTC,18,entrega_pendente
7940,2019-07-21 22:21:13.000000 UTC,18,entrega_pendente
8390,2020-02-04 22:04:50.000000 UTC,18,entrega_pendente
9065,2019-05-07 03:57:51.000000 UTC,18,entrega_pendente
9215,2019-06-04 13:52:20.000000 UTC,18,entrega_pendente
9464,2019-05-14 13:23:16.000000 UTC,18,entrega_pendente
648,2020-02-14 15:51:52.000000 UTC,19,entrega_pendente
1419,2019-07-06 12:33:06.000000 UTC,19,entrega_pendente
1837,2019-06-30 04:12:03.000000 UTC,19,entrega_pendente
2538,2019-05-05 04:09:56.000000 UTC,19,entrega_pendente
2615,2019-07-20 00:04:26.000000 UTC,19,entrega_pendente
3274,2019-08-31 15:26:29.000000 UTC,19,entrega_pendente
3576,2019-09-14 12:45:17.000000 UTC,19,entrega_pendente
3752,2019-12-06 08:30:30.000000 UTC,19,entrega_pendente
3771,2020-01-15 01:25:51.000000 UTC,19,entrega_pendente
3951,2019-07-12 13:52:59.000000 UTC,19,entrega_pendente
4042,2019-05-06 06:22:16.000000 UTC,19,entrega_pendente
4239,2019-04-30 20:44:38.000000 UTC,19,entrega_pendente
4586,2019-03-17 02:02:05.000000 UTC,19,entrega_pendente
4851,2019-02-14 22:49:43.000000 UTC,19,entrega_pendente
5160,2019-04-16 01:04:18.000000 UTC,19,entrega_pendente
5241,2019-12-02 03:18:05.000000 UTC,19,entrega_pendente
5679,2020-02-08 06:42:57.000000 UTC,19,entrega_pendente
5876,2019-09-03 08:22:36.000000 UTC,19,entrega_pendente
6050,2019-12-31 10:55:56.000000 UTC,19,entrega_pendente
6095,2019-09-26 14:29:56.000000 UTC,19,entrega_pendente
7540,2019-04-06 09:00:23.000000 UTC,19,entrega_pendente
8253,2019-05-26 11:38:42.000000 UTC,19,entrega_pendente
8266,2020-01-03 12:02:53.000000 UTC,19,entrega_pendente
8549,2019-01-15 11:18:30.000000 UTC,19,entrega_pendente
8689,2019-02-03 16:17:18.000000 UTC,19,entrega_pendente
8892,2019-08-01 18:36:07.000000 UTC,19,entrega_pendente
9403,2019-05-16 06:14:39.000000 UTC,19,entrega_pendente
736,2019-12-26 21:52:50.000000 UTC,20,entrega_pendente
1052,2019-04-19 01:31:41.000000 UTC,20,entrega_pendente
1244,2019-01-09 19:21:23.000000 UTC,20,entrega_pendente
2490,2019-01-22 23:16:06.000000 UTC,20,entrega_pendente
3192,2019-08-19 23:01:40.000000 UTC,20,entrega_pendente
3263,2019-09-02 12:25:50.000000 UTC,20,entrega_pendente
3424,2019-02-20 01:55:56.000000 UTC,20,entrega_pendente
4276,2020-01-06 17:24:45.000000 UTC,20,entrega_pendente
4401,2019-10-13 15:08:00.000000 UTC,20,entrega_pendente
4409,2020-02-21 12:12:27.000000 UTC,20,entrega_pendente
5211,2019-05-17 06:03:01.000000 UTC,20,entrega_pendente
5416,2019-08-30 03:23:22.000000 UTC,20,entrega_pendente
6413,2019-02-20 13:31:35.000000 UTC,20,entrega_pendente
6464,2019-02-25 01:19:22.000000 UTC,20,entrega_pendente
7010,2020-01-03 07:07:27.000000 UTC,20,entrega_pendente
7573,2020-02-15 21:16:11.000000 UTC,20,entrega_pendente
8564,2019-04-10 12:44:34.000000 UTC,20,entrega_pendente
9136,2019-04-04 22:35:23.000000 UTC,20,entrega_pendente
9160,2019-08-02 18:18:31.000000 UTC,20,entrega_pendente
9542,2019-05-29 00:48:48.000000 UTC,20,entrega_pendente
9623,2019-11-06 17:12:58.000000 UTC,20,entrega_pendente
434,2019-03-02 07:43:59.000000 UTC,21,entrega_pendente
461,2020-02-25 19:44:39.000000 UTC,21,entrega_pendente
1173,2019-08-31 02:30:17.000000 UTC,21,entrega_pendente
1545,2019-07-20 08:56:45.000000 UTC,21,entrega_pendente
2001,2019-12-28 18:42:37.000000 UTC,21,entrega_pendente
2192,2019-11-15 11:16:41.000000 UTC,21,entrega_pendente
2593,2019-09-07 23:31:52.000000 UTC,21,entrega_pendente
2644,2019-11-15 16:57:56.000000 UTC,21,entrega_pendente
3029,2019-08-10 14:01:34.000000 UTC,21,entrega_pendente
3155,2019-06-21 04:39:36.000000 UTC,21,entrega_pendente
3619,2019-10-20 00:40:41.000000 UTC,21,entrega_pendente
3697,2019-08-15 04:33:10.000000 UTC,21,entrega_pendente
3763,2019-05-15 19:31:16.000000 UTC,21,entrega_pendente
4123,2019-01-15 17:33:12.000000 UTC,21,entrega_pendente
4471,2020-02-13 19:58:38.000000 UTC,21,entrega_pendente
5204,2019-10-03 21:47:02.000000 UTC,21,entrega_pendente
5313,2019-07-26 19:34:55.000000 UTC,21,entrega_pendente
5475,2019-01-04 00:15:31.000000 UTC,21,entrega_pendente
5605,2019-01-03 05:58:05.000000 UTC,21,entrega_pendente
6041,2019-02-19 03:11:42.000000 UTC,21,entrega_pendente
6069,2019-09-26 18:48:27.000000 UTC,21,entrega_pendente
6243,2019-03-19 01:19:28.000000 UTC,21,entrega_pendente
6249,2019-10-13 17:49:06.000000 UTC,21,entrega_pendente
6516,2019-05-09 23:07:55.000000 UTC,21,entrega_pendente
6700,2019-09-14 18:35:46.000000 UTC,21,entrega_pendente
9073,2020-02-12 19:43:34.000000 UTC,21,entrega_pendente
9653,2020-01-16 12:56:11.000000 UTC,21,entrega_pendente
332,2019-07-21 17:30:38.000000 UTC,22,entrega_pendente
448,2019-07-06 18:40:00.000000 UTC,22,entrega_pendente
726,2019-06-21 06:34:56.000000 UTC,22,entrega_pendente
774,2020-02-07 01:08:57.000000 UTC,22,entrega_pendente
1958,2019-10-19 17:32:31.000000 UTC,22,entrega_pendente
2085,2019-02-19 10:43:12.000000 UTC,22,entrega_pendente
2542,2019-07-29 00:59:13.000000 UTC,22,entrega_pendente
2760,2020-02-16 01:51:32.000000 UTC,22,entrega_pendente
3123,2020-01-11 04:22:43.000000 UTC,22,entrega_pendente
4038,2019-10-10 21:52:59.000000 UTC,22,entrega_pendente
5119,2019-09-16 16:03:16.000000 UTC,22,entrega_pendente
5444,2019-12-15 03:46:40.000000 UTC,22,entrega_pendente
5469,2019-04-21 16:00:32.000000 UTC,22,entrega_pendente
6026,2019-07-15 10:21:38.000000 UTC,22,entrega_pendente
6067,2019-12-23 10:23:30.000000 UTC,22,entrega_pendente
6237,2019-02-15 02:10:39.000000 UTC,22,entrega_pendente
6623,2019-10-23 21:04:47.000000 UTC,22,entrega_pendente
6798,2019-04-29 20:37:27.000000 UTC,22,entrega_pendente
7148,2019-07-22 11:35:49.000000 UTC,22,entrega_pendente
7957,2019-07-06 08:38:31.000000 UTC,22,entrega_pendente
8244,2019-06-22 09:42:28.000000 UTC,22,entrega_pendente
8439,2019-08-20 16:50:48.000000 UTC,22,entrega_pendente
8934,2019-12-27 22:20:32.000000 UTC,22,entrega_pendente
9078,2019-04-20 22:31:34.000000 UTC,22,entrega_pendente
9874,2019-04-15 22:43:50.000000 UTC,22,entrega_pendente
62,2019-08-19 19:07:18.000000 UTC,23,entrega_pendente
183,2019-10-11 23:49:00.000000 UTC,23,entrega_pendente
259,2019-06-19 23:47:02.000000 UTC,23,entrega_pendente
435,2019-04-27 16:26:26.000000 UTC,23,entrega_pendente
506,2019-05-03 19:57:51.000000 UTC,23,entrega_pendente
2023,2019-03-20 20:31:56.000000 UTC,23,entrega_pendente
2313,2019-10-15 08:28:12.000000 UTC,23,entrega_pendente
2401,2020-01-25 23:38:37.000000 UTC,23,entrega_pendente
2449,2019-07-17 16:30:32.000000 UTC,23,entrega_pendente
2594,2020-02-03 11:21:08.000000 UTC,23,entrega_pendente
2980,2019-02-24 05:53:28.000000 UTC,23,entrega_pendente
4271,2019-07-07 18:07:14.000000 UTC,23,entrega_pendente
4840,2020-02-27 05:25:25.000000 UTC,23,entrega_pendente
5421,2019-03-23 01:15:00.000000 UTC,23,entrega_pendente
5801,2019-12-17 16:48:47.000000 UTC,23,entrega_pendente
6735,2020-02-24 01:24:27.000000 UTC,23,entrega_pendente
7152,2019-02-20 15:48:07.000000 UTC,23,entrega_pendente
7247,2019-04-26 06:58:57.000000 UTC,23,entrega_pendente
7310,2019-10-08 13:38:14.000000 UTC,23,entrega_pendente
7353,2019-07-15 05:55:03.000000 UTC,23,entrega_pendente
8986,2019-08-15 01:13:18.000000 UTC,23,entrega_pendente
336,2019-09-18 05:56:01.000000 UTC,24,entrega_pendente
556,2019-01-23 23:14:21.000000 UTC,24,entrega_pendente
938,2019-01-25 19:48:35.000000 UTC,24,entrega_pendente
1120,2020-02-19 02:34:32.000000 UTC,24,entrega_pendente
1165,2019-02-23 00:57:17.000000 UTC,24,entrega_pendente
1185,2019-02-10 05:03:46.000000 UTC,24,entrega_pendente
1202,2019-12-01 15:56:55.000000 UTC,24,entrega_pendente
1429,2020-02-04 16:33:31.000000 UTC,24,entrega_pendente
1513,2019-07-06 07:05:13.000000 UTC,24,entrega_pendente
1850,2019-07-20 16:26:18.000000 UTC,24,entrega_pendente
1886,2020-01-18 15:46:26.000000 UTC,24,entrega_pendente
2053,2019-08-23 09:41:41.000000 UTC,24,entrega_pendente
2480,2019-06-28 09:13:38.000000 UTC,24,entrega_pendente
2636,2019-09-22 07:52:43.000000 UTC,24,entrega_pendente
2659,2019-03-21 03:35:45.000000 UTC,24,entrega_pendente
3257,2019-08-29 14:00:23.000000 UTC,24,entrega_pendente
3561,2019-06-10 09:04:47.000000 UTC,24,entrega_pendente
3978,2019-07-22 03:36:15.000000 UTC,24,entrega_pendente
4418,2019-09-26 05:49:46.000000 UTC,24,entrega_pendente
4554,2019-03-06 22:55:47.000000 UTC,24,entrega_pendente
5169,2019-01-22 06:30:23.000000 UTC,24,entrega_pendente
6103,2019-07-29 13:07:40.000000 UTC,24,entrega_pendente
6193,2019-09-24 10:53:55.000000 UTC,24,entrega_pendente
7965,2020-01-02 13:06:33.000000 UTC,24,entrega_pendente
7998,2019-12-12 11:23:37.000000 UTC,24,entrega_pendente
8214,2019-03-13 22:57:12.000000 UTC,24,entrega_pendente
8883,2019-04-25 12:18:57.000000 UTC,24,entrega_pendente
9125,2019-10-16 20:44:15.000000 UTC,24,entrega_pendente
174,2019-08-19 01:55:27.000000 UTC,25,entrega_pendente
635,2019-04-30 03:06:14.000000 UTC,25,entrega_pendente
1265,2020-02-16 19:03:34.000000 UTC,25,entrega_pendente
2107,2019-10-09 16:46:58.000000 UTC,25,entrega_pendente
2844,2019-10-16 16:54:24.000000 UTC,25,entrega_pendente
2854,2019-11-25 19:22:13.000000 UTC,25,entrega_pendente
2892,2020-02-03 21:49:29.000000 UTC,25,entrega_pendente
3181,2019-11-10 23:51:51.000000 UTC,25,entrega_pendente
3196,2019-02-24 04:58:12.000000 UTC,25,entrega_pendente
3841,2019-05-08 16:24:45.000000 UTC,25,entrega_pendente
4358,2019-10-26 20:21:23.000000 UTC,25,entrega_pendente
4488,2019-03-23 21:44:41.000000 UTC,25,entrega_pendente
4661,2019-12-04 13:24:29.000000 UTC,25,entrega_pendente
7277,2019-09-21 05:51:34.000000 UTC,25,entrega_pendente
8480,2019-05-08 21:16:30.000000 UTC,25,entrega_pendente
